time,temperature_2m_C,relative_humidity_2m_pct,dew_point_2m_C,apparent_temperature_C,precipitation_mm,rain_mm,snowfall_cm,snow_depth_m,soil_temperature_0_to_7cm_C,soil_temperature_7_to_28cm_C,soil_temperature_28_to_100cm_C,soil_temperature_100_to_255cm_C,soil_moisture_0_to_7cm_m3pm3,soil_moisture_7_to_28cm_m3pm3,soil_moisture_28_to_100cm_m3pm3,soil_moisture_100_to_255cm_m3pm3,vapour_pressure_deficit_kPa,et0_fao_evapotranspiration_mm,cloud_cover_high_pct,cloud_cover_mid_pct,cloud_cover_low_pct,cloud_cover_pct,surface_pressure_hPa,pressure_msl_hPa,weather_code_wmo code,wind_speed_10m_kmph,wind_speed_100m_kmph,wind_direction_10m_deg,wind_gusts_10m_kmph,wind_direction_100m_deg,total_column_integrated_water_vapour_kgpm2,wet_bulb_temperature_2m_C,boundary_layer_height_m,is_day_,sunshine_duration_s,shortwave_radiation_Wpm2,diffuse_radiation_Wpm2,global_tilted_irradiance_Wpm2,shortwave_radiation_instant_Wpm2,diffuse_radiation_instant_Wpm2,terrestrial_radiation_instant_Wpm2,direct_normal_irradiance_instant_Wpm2,direct_radiation_instant_Wpm2,terrestrial_radiation_Wpm2,direct_normal_irradiance_Wpm2,direct_radiation_Wpm2
2020-01-08T11:00,1.8,74,-2.4,-3.4,0,0,0,0,1.7,2.9,6,10.3,0.39,0.394,0.408,0.395,0.18,0.06,0,47,0,47,1007.1,1013.5,1,18.7,26.8,242,32,246,6.7,-0.4,1065,1,3600,174,73,174,204.7,85.9,503.8,392.5,118.8,428.2,333.6,101
2020-01-08T12:00,3.8,62,-2.9,-2.2,0.1,0,0.07,0,2.8,2.9,6,10.3,0.389,0.394,0.408,0.395,0.31,0.12,0,4,0,4,1006.4,1012.7,71,24,32.6,251,41,254,6.6,0.6,1385,1,3600,352,99,352,380.8,107.1,605.8,691.2,273.7,560.1,639,253
2020-01-08T13:00,4.9,44,-6.4,-2.8,0,0,0,0,3.8,3,6,10.3,0.389,0.394,0.408,0.395,0.49,0.18,0,27,7,29,1005.7,1012,1,32.3,44.4,277,65.2,279,6.3,0.3,1745,1,3600,428,86,428,436.7,87.8,642.8,783.5,349,630,767.9,342
2020-01-08T14:00,4.9,39,-8.1,-3.1,0,0,0,0,4.5,3.2,6,10.3,0.388,0.394,0.408,0.395,0.53,0.18,0,39,6,40,1006.1,1012.4,1,33.1,46.1,287,66.2,288,5.3,-0.1,2035,1,3600,389,93,389,376.1,89.9,612.2,639.3,286.2,633.2,661.2,296
2020-01-08T15:00,4.8,36,-9,-2.9,0,0,0,0,4.8,3.3,6,10.3,0.388,0.393,0.408,0.395,0.55,0.17,0,14,0,14,1006.8,1013.1,0,31.3,43.7,287,62.6,289,4.2,-0.3,2140,1,3600,331,100,331,300,90.6,516.2,520,209.4,569.5,573.7,231
2020-01-08T16:00,4.3,31,-11.5,-3.7,0,0,0,0,4.8,3.5,6,10.3,0.387,0.393,0.408,0.395,0.58,0.16,0,0,0,0,1008.3,1014.6,0,32.1,46.2,288,58.3,288,3.8,-1,2260,1,3600,275,78,275,224.1,63.6,361.2,512.2,160.5,443.3,628.6,197
2020-01-08T17:00,3.2,33,-11.7,-4.6,0,0,0,0,4.4,3.6,6,10.3,0.387,0.393,0.408,0.395,0.52,0.13,0,0,0,0,1010,1016.4,0,29.8,45.8,290,54.4,291,3.7,-1.8,2150,1,3600,158,43,158,94.8,25.8,157.8,370.9,69,263.1,618.3,115
2020-01-08T18:00,1.6,35,-12.3,-5.5,0,0,0,0,3.6,3.7,6,10.3,0.386,0.393,0.408,0.395,0.45,0.09,0,0,0,0,1012.3,1018.7,0,25.5,41.6,299,50,300,4.4,-2.9,1910,0,667.68,24,10,24,0,0,0,0,0,70.1,151.7,14
2020-01-08T19:00,0.6,36,-12.7,-6.8,0,0,0,0,2.8,3.7,6,10.3,0.386,0.393,0.408,0.395,0.41,0.08,0,0,0,0,1014.3,1020.8,0,27.2,43.5,299,45.7,300,3.8,-3.6,2030,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T20:00,-0.3,43,-11.3,-7.3,0,0,0,0,3,3.4,5.9,10.3,0.381,0.389,0.406,0.395,0.34,0.07,0,0,0,0,1017,1023.5,0,25.4,40.1,297,45.7,298,3.4,-4,1970,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T21:00,-0.9,42,-12.1,-7.7,0,0,0,0,2.2,3.4,5.9,10.3,0.381,0.389,0.406,0.395,0.33,0.06,0,8,5,9,1018.9,1025.4,0,23.3,37.9,290,42.1,293,3.3,-4.6,1995,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T22:00,-1.5,45,-11.8,-8.2,0,0,0,0,1.5,3.4,5.9,10.3,0.381,0.389,0.406,0.395,0.3,0.06,0,68,72,74,1020.1,1026.7,2,22.8,36.6,291,40,294,3.3,-5,2030,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T23:00,-1.8,46,-12,-8.6,0,0,0,0,1.1,3.3,5.9,10.3,0.381,0.389,0.406,0.395,0.29,0.05,0,55,79,80,1021.1,1027.7,3,23.2,36.1,294,40,297,3.2,-5.2,1975,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T00:00,-2.4,45,-12.9,-9.2,0,0,0,0,0.7,3.2,5.9,10.3,0.381,0.388,0.406,0.395,0.28,0.05,0,3,5,5,1022.1,1028.7,0,22.7,35.9,295,39.6,298,3.1,-5.8,1940,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T01:00,-3.1,46,-13,-9.9,0,0,0,0,0.5,3,5.9,10.2,0.381,0.388,0.406,0.395,0.26,0.05,0,4,13,14,1023.5,1030.1,0,23.2,36.7,298,39.6,301,2.9,-6.3,1850,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T02:00,-3.5,52,-12,-9.8,0,0,0,0,0.4,2.9,5.9,10.2,0.381,0.388,0.406,0.395,0.23,0.04,0,8,99,99,1024.7,1031.3,3,19.7,32.4,294,39.2,299,2.6,-6.5,1665,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T03:00,-3.7,51,-12.4,-9.8,0,0,0,0,0.4,2.8,5.9,10.2,0.381,0.388,0.406,0.395,0.23,0.04,0,0,6,6,1025.7,1032.3,0,18.7,31,298,32.8,303,2.5,-6.6,1470,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T04:00,-4.2,45,-14.4,-10.5,0,0,0,0,0.3,2.7,5.9,10.2,0.381,0.388,0.406,0.395,0.25,0.04,0,0,1,1,1026.5,1033.2,0,19.3,31.5,307,34.6,309,2.5,-7.2,1310,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T05:00,-4.6,51,-13.2,-10.3,0,0,0,0,0.2,2.6,5.9,10.2,0.381,0.388,0.406,0.395,0.21,0.03,0,0,1,1,1027.6,1034.3,0,15.3,26.8,300,33.1,303,2.5,-7.4,1175,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T06:00,-4.9,54,-12.7,-10.3,0,0,0,0,0.1,2.5,5.9,10.2,0.381,0.388,0.405,0.395,0.2,0.03,0,0,0,0,1028.7,1035.4,0,13.6,24.5,307,25.9,311,2.8,-7.6,1100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T07:00,-5.1,50,-14,-11.1,0,0,0,0,0,2.4,5.8,10.2,0.381,0.388,0.405,0.395,0.21,0.03,0,0,0,0,1029.9,1036.6,0,16.6,27.9,321,27.7,322,3,-7.9,1015,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T08:00,-4.9,51,-13.6,-10.4,0,0,0,0,0.7,2.3,5.8,10.2,0.381,0.388,0.405,0.395,0.21,0.03,0,0,0,0,1032,1038.7,0,13.2,19.8,299,29.2,303,3.1,-7.7,940,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T09:00,-4.9,51,-13.6,-10,0,0,0,0,0.4,2.2,5.8,10.2,0.381,0.388,0.405,0.395,0.21,0.03,0,0,0,0,1033.6,1040.3,0,11.2,16.4,291,22,296,3.3,-7.7,860,1,260.71,18,8,18,41.6,18.5,137.2,134.7,23.1,59.4,117.8,10
2020-01-09T10:00,-4,46,-13.9,-9.1,0,0,0,0,0.4,2.2,5.8,10.2,0.381,0.388,0.405,0.395,0.24,0.05,0,0,0,0,1034.4,1041.1,0,11,14,311,21.2,314,3.6,-7.1,825,1,3600,144,41,144,203.2,57.8,345,840.6,145.3,244.5,595.7,103
2020-01-09T11:00,-3.1,45,-13.4,-8.4,0,0,0,0,0.5,2.1,5.8,10.2,0.38,0.387,0.405,0.395,0.27,0.08,0,0,0,0,1035.3,1042,0,12.3,15.2,322,24.8,324,4,-6.3,815,1,3600,290,57,290,341.2,67.1,505.7,902,274.1,429.9,766.7,233
2020-01-09T12:00,-2,43,-13,-7.5,0,0,0,0,0.9,2.1,5.8,10.2,0.38,0.387,0.405,0.395,0.3,0.12,45,0,0,45,1034.9,1041.6,1,13.7,17.1,325,27.7,325,4.6,-5.5,800,1,3600,401,66,401,433.8,71.4,608.3,911.8,362.4,562.2,842.8,335
2020-01-09T13:00,-0.9,41,-12.6,-6,0,0,0,0,2,2.1,5.8,10.2,0.379,0.387,0.405,0.395,0.34,0.14,57,0,0,57,1034.1,1040.7,2,11,13.7,328,28.4,330,4.6,-4.7,785,1,3600,459,70,459,468.5,71.4,645.8,887.6,397.1,632.7,869.6,389
2020-01-09T14:00,-0.1,40,-12.2,-4.5,0,0,0,0,3,2.3,5.7,10.2,0.379,0.387,0.405,0.395,0.37,0.14,0,0,0,0,1033.7,1040.3,0,6.6,7.8,338,24.8,338,4.4,-4.1,780,1,3600,461,72,461,446,69.7,615.6,836.4,376.3,636.4,864.6,389
2020-01-09T15:00,0.3,39,-12.2,-3.5,0,0,0,0,3.7,2.4,5.7,10.2,0.378,0.387,0.405,0.395,0.39,0.13,88,0,0,88,1033.6,1040.2,3,2.6,3.3,344,18.4,347,4.3,-3.7,765,1,3600,408,65,408,370.1,59,519.9,767.9,311.2,573.1,846.5,343
2020-01-09T16:00,0.4,38,-12.2,-3.3,0,0,0,0,3.9,2.6,5.7,10.2,0.378,0.386,0.405,0.395,0.39,0.09,95,0,0,95,1033.4,1040,3,1.5,1.6,166,12.6,153,4.6,-3.7,695,1,3600,300,61,300,245,49.8,365.2,617.3,195.2,447.2,755.9,239
2020-01-09T17:00,0,41,-11.6,-4,0,0,0,0,3.4,2.7,5.7,10.2,0.378,0.386,0.405,0.395,0.36,0.05,96,0,0,96,1033.2,1039.8,3,4.4,5.1,171,9.7,172,5.2,-3.9,190,1,3600,159,43,159,96.4,26.1,161.9,372.2,70.3,267.1,614.2,116
2020-01-09T18:00,-1.4,57,-8.9,-5.3,0,0,0,0,2.3,2.8,5.7,10.2,0.378,0.386,0.404,0.395,0.24,0.02,99,0,0,99,1034,1040.6,3,5.1,9.8,188,9,188,6.1,-4.4,90,0,0,19,16,19,0,0,0,0,0,72.2,32,3
2020-01-09T19:00,-0.7,56,-8.5,-5,0,0,0,0,1.7,2.8,5.7,10.2,0.378,0.386,0.404,0.395,0.26,0.02,98,0,0,98,1034.3,1040.9,3,7.6,14.1,180,13,183,6.7,-3.8,145,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T20:00,-0.9,58,-8,-4.8,0,0,0,0,1,2,5.7,10.2,0.376,0.384,0.404,0.395,0.24,0.01,97,15,0,98,1034.2,1040.8,3,5.4,11.2,172,13,178,7,-3.8,185,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T21:00,-1.1,60,-7.9,-5,0,0,0,0,0.6,2,5.6,10.2,0.376,0.384,0.404,0.395,0.23,0.01,97,6,0,97,1034.1,1040.7,3,5.8,13.3,173,9,178,7.2,-3.9,235,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T22:00,-0.8,58,-8,-5.1,0,0,0,0,0.5,2,5.6,10.2,0.376,0.384,0.404,0.395,0.24,0.02,98,0,0,98,1034.3,1040.9,3,8.4,18.9,187,13.7,189,7.3,-3.8,285,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09T23:00,-0.5,63,-6.7,-5.2,0,0,0,0,0.5,1.9,5.6,10.2,0.376,0.384,0.404,0.395,0.22,0.02,94,0,0,94,1034.2,1040.8,3,11.6,22.3,206,19.4,203,7.1,-3.3,355,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T00:00,-1,68,-6.2,-5.7,0,0,0,0,0.4,1.9,5.6,10.2,0.377,0.384,0.404,0.395,0.19,0.02,96,0,0,96,1033.9,1040.5,3,12.4,23.7,206,20.9,204,7.2,-3.4,405,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T01:00,-1.2,71,-5.8,-6,0,0,0,0,0.4,1.9,5.6,10.2,0.377,0.384,0.403,0.395,0.16,0.02,95,0,0,95,1032.9,1039.5,3,13,25.1,204,21.6,201,7.4,-3.4,365,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T02:00,-1.3,76,-4.9,-6,0,0,0,0,0.3,1.8,5.6,10.2,0.377,0.384,0.403,0.395,0.13,0.01,96,31,0,96,1032.1,1038.7,3,13,26.3,204,22.3,202,7.5,-3.2,390,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T03:00,-1,81,-3.9,-5.4,0,0,0,0,0.3,1.8,5.6,10.1,0.377,0.384,0.403,0.395,0.11,0.01,99,56,0,99,1031.3,1037.9,3,12.4,26.1,202,22.3,198,7.5,-2.6,450,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T04:00,-0.4,83,-3,-5.1,0,0,0,0,0.3,1.8,5.5,10.1,0.377,0.384,0.403,0.395,0.1,0.01,99,42,0,99,1030.7,1037.3,3,14.7,27.2,208,23.8,204,7.3,-1.9,460,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T05:00,-0.1,85,-2.2,-4.8,0,0,0,0,0.3,1.8,5.5,10.1,0.377,0.384,0.403,0.395,0.09,0.01,99,17,0,99,1029.8,1036.4,3,15.5,28.8,211,25.9,208,7.6,-1.4,450,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T06:00,0.3,86,-1.8,-4.2,0,0,0,0,0.3,1.7,5.5,10.1,0.377,0.384,0.403,0.395,0.09,0,97,14,0,97,1029.5,1036.1,3,14.3,27.4,219,25.9,215,8.8,-0.9,275,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T07:00,0.5,86,-1.5,-3.9,0,0,0,0,0.3,1.7,5.5,10.1,0.377,0.384,0.403,0.395,0.09,0,80,39,0,80,1029.1,1035.7,3,14.6,27.5,220,23.8,217,10.3,-0.7,275,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T08:00,0.7,91,-0.5,-3.8,0,0,0,0,1,1.7,5.5,10.1,0.378,0.385,0.404,0.395,0.06,0,98,10,97,98,1029.7,1036.3,3,16,30.3,226,23.8,223,12.2,-0.1,300,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T09:00,2,84,-0.3,-2.8,0,0,0,0,1.2,1.8,5.5,10.1,0.379,0.385,0.404,0.395,0.11,0.02,94,0,97,99,1029.3,1035.8,3,17.9,30.1,218,28.4,220,13.7,0.6,320,1,0,6,6,6,13.9,13.9,138.3,0,0,59.9,0,0
2020-01-10T10:00,3.1,81,0.1,-1.6,0,0,0,0,1.7,1.8,5.5,10.1,0.378,0.385,0.404,0.395,0.15,0.04,90,17,100,100,1029.4,1035.9,3,17.7,30.1,232,29.9,230,15.7,1.4,355,1,0,45,43,45,63.4,60.6,346.6,16.2,2.8,245.8,11.5,2
2020-01-10T11:00,4.4,77,0.7,0.1,0,0,0,0,2.4,1.9,5.4,10.1,0.378,0.385,0.404,0.395,0.19,0.06,58,9,98,99,1029.3,1035.8,3,16.1,27.3,228,28.1,229,17.6,2.3,405,1,0,95,92,95,111.8,108.2,507.7,11.6,3.5,431.6,9.8,3
2020-01-10T12:00,6.1,74,1.9,1.8,0,0,0,0,3.2,2.1,5.4,10.1,0.378,0.385,0.404,0.395,0.24,0.08,0,16,95,96,1028.3,1034.7,3,17.1,27.2,224,29.2,226,19.4,3.7,485,1,229.26,154,127,154,166.6,137.4,610.9,73.2,29.2,564.5,67.6,27
2020-01-10T13:00,7.6,74,3.2,3.4,0,0,0,0,4.2,2.3,5.4,10.1,0.378,0.385,0.404,0.395,0.28,0.1,17,28,100,100,1026.7,1033.1,3,17.8,26.5,222,31,224,20.4,5.1,580,1,603.53,195,159,195,199.1,162.3,648.9,81.8,36.8,635.5,80.1,36
2020-01-10T14:00,8.7,75,4.4,5,0,0,0,0,4.9,2.5,5.4,10.1,0.378,0.385,0.404,0.395,0.29,0.09,0,35,34,40,1025.7,1032.1,1,15.8,26.2,223,31,227,19.6,6.2,655,1,256.14,172,141,172,166.5,136.5,619.2,66.3,30,639.7,68.5,31
2020-01-10T15:00,10.6,72,5.9,6.9,0,0,0,0,6,2.8,5.4,10.1,0.377,0.385,0.403,0.395,0.35,0.13,0,32,40,43,1025,1031.3,1,18.7,27.5,220,31.3,223,18.9,7.8,730,1,3600,281,112,281,255.2,101.7,523.8,376.3,153.5,576.8,414.4,169
2020-01-10T16:00,11,73,6.4,6.4,0,0,0,0,6.5,3.1,5.4,10.1,0.377,0.385,0.403,0.395,0.35,0.11,0,3,0,3,1024.5,1030.8,0,24.8,38.2,221,39.6,223,18.7,8.2,735,1,3600,202,78,202,165.3,63.8,369.3,318.1,101.5,451.2,388.7,124
2020-01-10T17:00,10.6,76,6.5,6.4,0,0,0,0,6.7,3.4,5.4,10.1,0.377,0.384,0.403,0.395,0.31,0.08,0,89,5,89,1024.7,1031,3,22.8,37.7,231,40.7,232,19.6,8.1,600,1,3600,142,48,142,86.9,29.4,166.1,300,57.6,271.3,490,94
2020-01-10T18:00,10.1,78,6.4,6.1,0,0,0,0,6.5,3.6,5.4,10.1,0.377,0.384,0.403,0.395,0.28,0.05,0,100,0,100,1024.9,1031.2,3,21.4,37.6,229,36.7,231,20.9,7.8,345,0,0,15,10,15,0,0,0,0,0,74.4,52.5,5
2020-01-10T19:00,10.2,78,6.4,6.2,0,0,0,0,6.4,3.9,5.4,10.1,0.377,0.384,0.403,0.395,0.28,0.03,11,26,0,32,1025,1031.3,1,21.2,36.7,230,35.6,232,22.8,7.9,265,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T20:00,8.9,83,6.2,5.3,0,0,0,0,6.7,3.8,5.4,10.1,0.38,0.387,0.404,0.395,0.19,0.02,6,48,1,58,1025.1,1031.4,2,18.2,36,231,34.2,233,23.7,7.2,270,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T21:00,9.1,83,6.4,5.4,0,0,0,0,6.3,4,5.4,10.1,0.38,0.387,0.404,0.395,0.2,0.02,1,32,13,35,1025.1,1031.4,1,19.5,35.9,231,31.7,234,24.1,7.4,265,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T22:00,8.4,87,6.3,5,0,0,0,0,6,4.2,5.4,10.1,0.38,0.387,0.404,0.395,0.15,0.01,8,2,6,12,1024.5,1030.9,0,16.8,33,227,31,231,24.7,7,235,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10T23:00,7.8,90,6.3,4.9,0,0,0,0,5.8,4.3,5.4,10.1,0.38,0.387,0.404,0.395,0.11,0,0,37,64,68,1024.5,1030.9,2,13.3,28.8,232,26.6,233,24.7,6.8,180,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T00:00,7.7,92,6.4,5.3,0,0,0,0,5.6,4.4,5.4,10.1,0.38,0.387,0.404,0.395,0.09,0,0,33,56,61,1024.2,1030.6,2,10,23.7,218,20.9,224,25.2,6.8,190,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T01:00,7.7,93,6.7,5.6,0,0,0,0,5.6,4.5,5.4,10.1,0.38,0.387,0.404,0.395,0.07,0,6,47,100,100,1023.6,1030,3,8.6,22.7,213,15.8,221,25.4,7,190,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T02:00,8.1,92,6.9,6.1,0,0,0,0,5.6,4.6,5.4,10.1,0.381,0.387,0.404,0.395,0.09,0,75,38,43,85,1023.1,1029.5,3,8.7,23.4,218,13.3,223,26.3,7.3,255,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T03:00,8.4,91,7,6,0,0,0,0,5.5,4.7,5.4,10,0.381,0.386,0.404,0.395,0.1,0,94,75,12,98,1023.1,1029.4,3,11.1,27.3,216,16.6,220,26.6,7.4,320,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T04:00,9.4,89,7.7,6.2,0,0,0,0,5.7,4.8,5.4,10,0.381,0.386,0.403,0.395,0.12,0.01,98,68,81,99,1022.4,1028.7,3,17.8,34.6,216,27,218,26.4,8.2,370,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T05:00,10.2,87,8.2,6.7,0,0,0,0,6.1,4.9,5.4,10,0.381,0.386,0.403,0.395,0.16,0.01,100,43,97,100,1021.4,1027.7,3,20.6,37.2,216,33.1,218,25.2,8.8,435,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T06:00,10.7,85,8.4,7.4,0,0,0,0,6.5,5,5.4,10,0.381,0.386,0.403,0.395,0.19,0.02,100,100,100,100,1020.8,1027.1,3,19.7,36.2,215,33.1,215,24.4,9.2,555,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T07:00,11.5,80,8.3,8.2,0,0,0,0,6.9,5.1,5.4,10,0.38,0.386,0.403,0.395,0.27,0.03,100,100,19,100,1020.9,1027.2,3,19.7,35.7,208,31.7,211,24.4,9.4,555,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T08:00,12.2,79,8.7,8.7,0,0,0,0,7,5.2,5.4,10,0.384,0.389,0.404,0.395,0.3,0.03,9,100,22,100,1020,1026.2,3,22.1,41.6,208,32.8,210,24.9,10,565,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T09:00,13.1,76,9,9.1,0,0,0,0,7.5,5.3,5.5,10,0.384,0.389,0.404,0.396,0.36,0.07,0,100,0,100,1019.8,1026,3,25.6,43.2,209,41,212,24.6,10.5,600,1,0,4,4,4,9.2,9.2,139.5,0,0,60.5,0,0
2020-01-11T10:00,13.8,76,9.6,9.7,0,0,0,0,8,5.5,5.5,10,0.384,0.389,0.404,0.396,0.38,0.08,24,30,1,44,1019.4,1025.6,1,26.9,44,208,43.6,210,24.1,11.1,670,1,945.56,62,46,62,87.3,64.8,348.2,128.9,22.5,247.3,91.5,16
2020-01-11T11:00,15.6,72,10.6,11.6,0,0,0,0,9.1,5.7,5.5,10,0.383,0.389,0.404,0.396,0.49,0.14,94,38,1,96,1019,1025.2,3,28.8,46.1,208,48.6,210,24.2,12.4,835,1,3600,232,73,232,272.9,85.9,509.9,610,187,433.6,518.6,159
2020-01-11T12:00,16.9,68,11,12.4,0,0,0,0,10.1,6,5.5,10,0.383,0.388,0.404,0.396,0.61,0.2,99,35,0,100,1017.8,1023.9,3,33.3,51.5,206,54.4,207,22.9,13.2,1060,1,3600,312,95,312,337.6,102.8,613.6,585.7,234.8,567,541.2,217
2020-01-11T13:00,17.4,65,10.8,12.6,0,0,0,0,11.1,6.3,5.5,10,0.382,0.388,0.404,0.396,0.69,0.23,68,2,0,68,1016.1,1022.2,2,34.2,51.3,200,58.7,202,23,13.3,1110,1,3600,363,121,363,370.7,123.6,652.1,547.4,247.1,638.5,536,242
2020-01-11T14:00,18,63,10.9,13.8,0,0,0,0,11.9,6.7,5.5,10,0.381,0.388,0.404,0.396,0.77,0.25,100,2,0,100,1014.5,1020.6,3,30.7,46.4,198,57.2,201,25.1,13.6,1230,1,3600,411,95,411,398,92,622.8,672.9,306,643.1,694.9,316
2020-01-11T15:00,18.2,63,11,14.4,0,0,0,0,12.5,7,5.5,10,0.38,0.388,0.404,0.396,0.78,0.23,100,18,0,100,1014.1,1020.2,3,28.1,43.5,193,51.8,198,25.8,13.7,1220,1,3600,346,88,346,314.5,80,527.8,571.2,234.5,580.6,628.4,258
2020-01-11T16:00,17.8,64,10.9,13.7,0,0,0,0,12.5,7.4,5.6,10,0.38,0.387,0.404,0.396,0.73,0.17,100,100,22,100,1013.2,1019.3,3,29.5,46.2,202,50.4,205,25.7,13.5,1120,1,3600,186,120,186,152.6,98.4,373.5,168.2,54.1,455.3,205,66
2020-01-11T17:00,16.8,67,10.7,13.3,0,0,0,0,12.3,7.7,5.6,10,0.379,0.387,0.404,0.396,0.63,0.12,100,10,26,100,1012.8,1018.9,3,25.7,42.1,198,47.9,201,27.6,13,1030,1,0,78,68,78,48.2,42,170.4,31.7,6.2,275.5,51.3,10
2020-01-11T18:00,15.6,73,10.8,12.6,0,0,0,0,11.8,8,5.6,10,0.379,0.387,0.403,0.396,0.48,0.07,100,1,25,100,1012.7,1018.8,3,21.7,38.3,192,41.4,198,29.4,12.5,750,0,0,12,12,12,0,0,0,0,0,76.6,0,0
2020-01-11T19:00,15,76,10.9,12.2,0,0,0,0,11.4,8.2,5.6,10,0.379,0.387,0.403,0.396,0.4,0.04,100,0,31,100,1012.5,1018.6,3,21,37.5,193,34.9,198,31.8,12.3,720,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T20:00,15,83,12,12.5,0,0,0,0,11.4,8.3,5.7,10,0.376,0.386,0.403,0.396,0.3,0.03,100,34,100,100,1011.9,1018,3,21.5,40.5,198,36,204,33.3,13,740,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T21:00,16.1,80,12.7,13,0.1,0.1,0,0,11.4,8.5,5.7,10,0.377,0.386,0.403,0.396,0.36,0.04,100,31,100,100,1011.7,1017.8,51,26.7,44.1,201,43.2,206,32,13.8,845,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T22:00,16,83,13.1,13.2,0.1,0.1,0,0,11.6,8.6,5.7,10,0.378,0.385,0.403,0.396,0.31,0.04,99,48,100,100,1010.8,1016.9,51,26.3,43.7,199,43.9,204,31,14,910,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11T23:00,16.5,82,13.4,13.5,0,0,0,0,11.7,8.8,5.8,10,0.378,0.385,0.403,0.396,0.34,0.04,100,1,100,100,1010.4,1016.5,3,28.6,46.8,199,45.7,204,30.9,14.4,905,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T00:00,16.4,83,13.5,13.4,0,0,0,0,11.8,8.9,5.8,10,0.378,0.385,0.403,0.396,0.32,0.04,100,3,97,100,1009.7,1015.8,3,28,45.9,200,47.2,204,33,14.4,860,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T01:00,16.2,85,13.6,13.3,0,0,0,0,11.9,9.1,5.8,10,0.378,0.385,0.403,0.396,0.28,0.03,100,44,19,100,1008.8,1014.9,3,27.8,45.7,193,45.4,199,33.4,14.4,815,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T02:00,15.8,86,13.4,12.4,0,0,0,0,11.9,9.2,5.8,10,0.378,0.385,0.403,0.396,0.26,0.03,100,28,44,100,1008.1,1014.2,3,30.8,49.9,194,49.3,198,36.1,14.1,935,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T03:00,15.8,86,13.5,12,0,0,0,0,11.9,9.3,5.9,10,0.378,0.385,0.403,0.396,0.25,0.03,99,12,100,100,1007.1,1013.2,3,33.4,53.1,194,54,197,40.4,14.2,1035,0,0,0,0,0,0,0,0,0,0,0,0,0
